site,site_lat,site_lon,id,lat,lon,scientific_name,growth_form,genus,species,family
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06038,38.24691495242526,-109.391685268013,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06035,38.246823102901864,-109.3911931579793,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06045,38.24682476974066,-109.39118279525552,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06028,38.24597337610094,-109.39233363906004,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06070,38.24587022535011,-109.39016268239544,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06013,38.245251520315115,-109.39250694205292,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06034,38.24691906224878,-109.39149831104172,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06004,38.245600064962616,-109.39015548032911,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06085,38.24512175776846,-109.39198412428128,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06010,38.24690619047909,-109.39170036458415,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06063,38.24515516888182,-109.39009461668456,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06052,38.246767936688045,-109.39013649562442,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06059,38.24637973629162,-109.38999285602372,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06072,38.24559117737058,-109.39016822624396,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06087,38.24499747895501,-109.39039908381288,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06021,38.24576889865246,-109.39247436820992,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06083,38.24500084535944,-109.39017812502264,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06036,38.24690822737889,-109.39231250767196,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06006,38.24500588959636,-109.39143215184605,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06002,38.24638098114602,-109.39001796613138,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06007,38.24560973828449,-109.3923546474386,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06009,38.24692588833099,-109.3917469336407,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06003,38.245634010140805,-109.39018565798416,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06047,38.24656152976365,-109.39005354893312,Ephedra viridis Coville,Evergreen broadleaf,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06048,38.24638974601832,-109.39000061059144,Ephedra viridis Coville,Evergreen broadleaf,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06017,38.24554128697344,-109.39238023298589,Ephedra viridis Coville,Evergreen broadleaf,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06065,38.245133719591415,-109.3900504790688,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06082,38.245108526199026,-109.3918757972683,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06081,38.245033894405786,-109.39169450554668,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06058,38.24557891349231,-109.39013304719604,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06030,38.246937302997466,-109.39232677053396,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06068,38.24499075546083,-109.390167993643,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06051,38.24629168651225,-109.39007157274074,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06071,38.244985747306664,-109.39039819213548,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06027,38.24675953870168,-109.39247928382304,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06023,38.24617299741906,-109.39233170169976,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06040,38.2468692191201,-109.39086056253063,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06054,38.24619362695746,-109.39014253469612,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06042,38.24676962696931,-109.39012845500176,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06018,38.24574038697704,-109.3923756128772,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06090,38.24509722713129,-109.39235625462518,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06086,38.245128144036656,-109.39198970032729,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06061,38.24522463307373,-109.39007152602257,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06041,38.24691382188813,-109.39013675992015,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06062,38.24520839389225,-109.39020896806464,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06026,38.24624679564532,-109.39246726579664,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06056,38.24587883387611,-109.39019564886254,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06015,38.2452694739218,-109.3923636860118,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06074,38.24497592962421,-109.390870089064,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06037,38.246791887640086,-109.39114910032468,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06075,38.24500615608479,-109.39105349303604,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06078,38.24502184498101,-109.39147753422596,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06012,38.24511750204139,-109.39250433808613,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06098,38.246156686507824,-109.39007487275566,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06097,38.24655252976397,-109.390053768939,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06096,38.24543268696844,-109.39238275302638,Ephedra viridis Coville,Evergreen broadleaf - no leaves,Ephedra,viridis,Ephedraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06110,38.246552059515274,-109.39001949780038,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06111,38.24522018144452,-109.39007732777648,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06112,38.24503597449049,-109.39184309549468,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06114,38.245086946451366,-109.39175050397851,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06116,38.245083259196605,-109.39200212289852,Krascheninnikovia lanata (Pursh) A. Meeuse & Smit,Drought deciduous broadleaf,Krascheninnikovia,lanata,Chenopodiaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06115,38.24509179179313,-109.39171037983633,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06121,38.24687793484408,-109.39028670471184,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06123,38.24666940435957,-109.39004176987032,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06122,38.24680534483138,-109.3901070122528,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06120,38.246559817866704,-109.39234180937662,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06125,38.24502294483147,-109.3903605575746,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06124,38.245011613993405,-109.39033089605044,Sphaeralcea coccinea (Nutt.) Rydb.,Forb,Sphaeralcea,coccinea,Malvaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06128,38.245023951901544,-109.39114398549764,Gutierrezia sarothrae (Pursh) Britton & Rusby,Drought deciduous broadleaf,Gutierrezia,sarothrae,Asteraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06136,38.24623713263304,-109.39241833397364,Cleome lutea Hook.,Forb,Cleome,lutea,Cleomaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06146,38.24641541627038,-109.39003426563367,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06126,38.24500806967217,-109.39038619537064,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06139,38.24685426857233,-109.39231942858898,Aristida purpurea Nutt.,Graminoid,Aristida,purpurea,NA
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06137,38.24644731082392,-109.39240017962516,Aristida purpurea Nutt.,Graminoid,Aristida,purpurea,NA
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06147,38.24640514264282,-109.39013850722203,Sphaeralcea coccinea (Nutt.) Rydb.,Forb,Sphaeralcea,coccinea,Malvaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06140,38.24688451914639,-109.392295833727,Gutierrezia sarothrae (Pursh) Britton & Rusby,Drought deciduous broadleaf,Gutierrezia,sarothrae,Asteraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06155,38.24561601246869,-109.39012888213324,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06132,38.24508362715678,-109.39202841191,Gutierrezia sarothrae (Pursh) Britton & Rusby,Drought deciduous broadleaf,Gutierrezia,sarothrae,Asteraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06141,38.24686635823491,-109.39029728606916,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06138,38.2465518990438,-109.39235454648058,Aristida purpurea Nutt.,Graminoid,Aristida,purpurea,NA
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06144,38.24672614483472,-109.39010894825915,Sphaeralcea coccinea (Nutt.) Rydb.,Forb,Sphaeralcea,coccinea,Malvaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06151,38.24573654180641,-109.39012877285845,Aristida purpurea Nutt.,Graminoid,Aristida,purpurea,NA
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06150,38.24614948650749,-109.39007504875586,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06145,38.246675516258975,-109.39002790738596,Gutierrezia sarothrae (Pursh) Britton & Rusby,Drought deciduous broadleaf,Gutierrezia,sarothrae,Asteraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06133,38.24538010023337,-109.3923108393692,Sphaeralcea coccinea (Nutt.) Rydb.,Forb,Sphaeralcea,coccinea,Malvaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06134,38.24566737654524,-109.39233274093084,Sphaeralcea coccinea (Nutt.) Rydb.,Forb,Sphaeralcea,coccinea,Malvaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06148,38.246367326967466,-109.39013828882877,Aristida purpurea Nutt.,Graminoid,Aristida,purpurea,NA
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06135,38.24623443563282,-109.39241839097204,Gutierrezia sarothrae (Pursh) Britton & Rusby,Drought deciduous broadleaf,Gutierrezia,sarothrae,Asteraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06143,38.24675306646192,-109.39010257638546,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06129,38.245104789392535,-109.39128705266864,Cleome lutea Hook.,Forb,Cleome,lutea,Cleomaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06156,38.24560718757405,-109.39014619748028,Gutierrezia sarothrae (Pursh) Britton & Rusby,Drought deciduous broadleaf,Gutierrezia,sarothrae,Asteraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06153,38.24572892070905,-109.39016777504573,Pleuraphis jamesii Torr.,Graminoid,Pleuraphis,jamesii,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06152,38.24573638813505,-109.39018362407018,Gutierrezia sarothrae (Pursh) Britton & Rusby,Drought deciduous broadleaf,Gutierrezia,sarothrae,Asteraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06149,38.24654270157953,-109.39012485995778,Cleome lutea Hook.,Forb,Cleome,lutea,Cleomaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06127,38.24500579400954,-109.39113633273412,Vulpia octoflora (Walter) Rydb.,Graminoid,Vulpia,octoflora,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06130,38.24510128183981,-109.39129399011084,Vulpia octoflora (Walter) Rydb.,Graminoid,Vulpia,octoflora,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06154,38.2457293282136,-109.39019747636635,Vulpia octoflora (Walter) Rydb.,Graminoid,Vulpia,octoflora,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06131,38.24502040462241,-109.39137466429888,Vulpia octoflora (Walter) Rydb.,Graminoid,Vulpia,octoflora,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06142,38.24676848272765,-109.39004506164812,Vulpia octoflora (Walter) Rydb.,Graminoid,Vulpia,octoflora,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06167,38.24688702010095,-109.3901545611888,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06163,38.246310779211434,-109.39234593014817,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06166,38.24682955257991,-109.39065262310363,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06162,38.24613821132089,-109.39241813917654,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06160,38.24526447936061,-109.3923295204408,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06174,38.24622053291627,-109.39013502052212,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06165,38.24691610750434,-109.39229857702098,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06168,38.24680951246264,-109.39022281627958,Androstephium breviflorum S. Watson,Forb,Androstephium,breviflorum,Asparagaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06170,38.24679129949827,-109.39020830278176,Androstephium breviflorum S. Watson,Forb,Androstephium,breviflorum,Asparagaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06159,38.244979299945015,-109.39223651395812,Sphaeralcea coccinea (Nutt.) Rydb.,Forb,Sphaeralcea,coccinea,Malvaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06172,38.24674956050816,-109.39010951863246,Androstephium breviflorum S. Watson,Forb,Androstephium,breviflorum,Asparagaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06171,38.24676169938436,-109.39014121912096,Androstephium breviflorum S. Watson,Forb,Androstephium,breviflorum,Asparagaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06169,38.246798551674765,-109.39021158478238,Androstephium breviflorum S. Watson,Forb,Androstephium,breviflorum,Asparagaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06164,38.24632418594972,-109.39233993329698,Packera multilobata (Torr. & A. Gray ex A. Gray) W.A. Weber & Á. Löve,Forb,Packera,multilobata,Asteraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06175,38.24608101466948,-109.39000587219172,Packera multilobata (Torr. & A. Gray ex A. Gray) W.A. Weber & Á. Löve,Forb,Packera,multilobata,Asteraceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06158,38.24497382371538,-109.39190963613484,Phacelia ivesiana Torr.,Forb,Phacelia,ivesiana,Hydrophyllaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06173,38.24655148214108,-109.39010864676224,Phacelia ivesiana Torr.,Forb,Phacelia,ivesiana,Hydrophyllaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06161,38.24576880474651,-109.39246751404757,Phacelia ivesiana Torr.,Forb,Phacelia,ivesiana,Hydrophyllaceae
MOAB,38.245959,-109.391249,NEON.PLA.D13.MOAB.06157,38.24510802873856,-109.391647137557,Phacelia ivesiana Torr.,Forb,Phacelia,ivesiana,Hydrophyllaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06408,40.053758093383536,-105.5863344984754,Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey,Graminoid,Carex,rupestris,Cyperaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06433,40.055059327490234,-105.58473998504716,Minuartia obtusiloba (Rydb.) House,Forb,Minuartia,obtusiloba,Caryophyllaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06469,40.05318014308106,-105.58507421181892,Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey,Graminoid,Carex,rupestris,Cyperaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06404,40.05351595664201,-105.58621510153982,Minuartia obtusiloba (Rydb.) House,Forb,Minuartia,obtusiloba,Caryophyllaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06459,40.053855868192905,-105.5840323136164,Geum rossii (R. Br.) Ser. var. turbinatum (Rydb.) C.L. Hitchc.,Forb,Geum,rossii,Rosaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06417,40.05470390470346,-105.5863656870892,Geum rossii (R. Br.) Ser. var. turbinatum (Rydb.) C.L. Hitchc.,Forb,Geum,rossii,Rosaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06435,40.05505031824344,-105.5847399080467,Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey,Graminoid,Carex,rupestris,Cyperaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06421,40.05494809731492,-105.58623861432554,Geum rossii (R. Br.) Ser. var. turbinatum (Rydb.) C.L. Hitchc.,Forb,Geum,rossii,Rosaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06386,40.053212212188846,-105.5844170030709,Geum rossii (R. Br.) Ser. var. turbinatum (Rydb.) C.L. Hitchc.,Forb,Geum,rossii,Rosaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06470,40.05318014308106,-105.58507421181892,Geum rossii (R. Br.) Ser. var. turbinatum (Rydb.) C.L. Hitchc.,Forb,Geum,rossii,Rosaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06452,40.05434985452847,-105.58386165706273,Geum rossii (R. Br.) Ser. var. turbinatum (Rydb.) C.L. Hitchc.,Forb,Geum,rossii,Rosaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06427,40.05495798599158,-105.58567609729548,Geum rossii (R. Br.) Ser. var. turbinatum (Rydb.) C.L. Hitchc.,Forb,Geum,rossii,Rosaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06446,40.054652395451114,-105.58387882060572,Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey,Graminoid,Carex,rupestris,Cyperaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06450,40.05454541819726,-105.5839120722592,Minuartia obtusiloba (Rydb.) House,Forb,Minuartia,obtusiloba,Caryophyllaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06410,40.05401945592615,-105.58620785737683,Minuartia obtusiloba (Rydb.) House,Forb,Minuartia,obtusiloba,Caryophyllaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06471,40.053268556584385,-105.58539171248526,Minuartia obtusiloba (Rydb.) House,Forb,Minuartia,obtusiloba,Caryophyllaceae
NIWO,40.05412,-105.585104,NEON.PLA.D13.NIWO.06448,40.05455431819723,-105.58391223225593,Geum rossii (R. Br.) Ser. var. turbinatum (Rydb.) C.L. Hitchc.,Forb,Geum,rossii,Rosaceae
